# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_ctp    zbest      zphot  zspec   zspec_ref Mstar    SNR_IR   SFR_IR         eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR        q_IR_z0p5   flux_ratio_vlba_vla delta_q_IR q_IR_corr   q_IR_z0p5_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  155     VLBA_COSMOS_NEP0155 21.8913 7.2869  163.3861 150.15897301 2.19116556 4.0E-7      9.7E-7       0.81522375 1.048712E-5 4.708543E-5 1.208066E-5 4.489834 4.708543E-5 1.25208E-5  4.489834 4.708543E-5 23.73870468 23.08647537   0.33765915 662397    150.1589854    2.19125853      vla3       0.98500001 0.985  -99.0   -99       10.35195 9.97661  155.40031886   65.28013395    -2.22231324 7.306271E-5        8.895E-5      9.8E-6         1.343152E-5 1.34E-5   2.4E-6   5.705179E-5  1.618221E-5 8.89536E-5  9.80212E-6 1.1462E-4   3.9096E-5 2.6251E-4   2.71889E-4 12.19145191 24.01496504   2.18667307  2.31667027  0.52934712          0.32729928 2.18667307  2.31667027     false         -99.0        -99.       none         1.57073            13.732887               false    N/A        -99.0   
  156     VLBA_COSMOS_NEP0156 21.7901 7.4582  163.5443 150.1516177  2.18862972 3.9E-7      9.4E-7       0.68830276 1.090387E-5 3.091E-5    4.45E-6     4.718952 3.091E-5    4.45E-6     4.507209 3.091E-5    23.23865318 22.78613663   0.34792583 105887    150.15170268   2.18867586      cosmos_web 0.927      0.9312 0.927   19        10.54926 9.0382   21.16234657    3.08831815     -1.39248548 2.728194E-5        3.091E-5      4.45E-6        9.44E-6     9.44E-6   3.085E-6 2.280387E-5  1.471411E-5 3.09078E-5  4.44961E-6 4.414E-5    3.5614E-5 1.0175E-4   7.7652E-5  11.32556382 23.2386541    2.09709591  2.20822785  1.0                 0.0        2.09709591  2.20822785     false         -99.0        -99.       none         1.65829            14.180138               false    N/A        -99.0   
  157     VLBA_COSMOS_NEP0157 21.8984 7.2752  163.3751 150.1594241  2.19140917 4.2E-7      1.0E-6       0.92642385 1.047638E-5 4.440595E-5 1.193696E-5 4.238672 4.440595E-5 1.132856E-5 4.238672 4.440595E-5 23.02106285 22.39383316   0.28615111 662398    150.15947219   2.19147248      vla3       0.924      0.9879 0.924   25        10.12523 14.06002 172.15589163   12.24435443    -0.08641301 8.658027E-5        1.0558E-4     8.56E-6        8.106191E-5 9.809E-5  5.4E-6   1.3384E-4    1.656435E-5 1.05582E-4  8.56262E-6 1.9208E-4   4.2288E-5 2.9302E-4   1.81496E-4 12.23592189 23.39720268   2.84890541  2.99891487  0.42059058          0.23701445 2.84890541  2.99891487     false         -99.0        -99.       none         1.56816            13.702016               false    N/A        -99.0   
  158     VLBA_COSMOS_NEP0158 21.8717 7.3086  163.4129 150.15818054 2.19011222 3.8E-7      9.3E-7       0.78729069 1.058277E-5 3.203E-5    4.03E-6     4.558469 3.203E-5    4.03E-6     4.558469 3.203E-5    23.08421135 22.60325432   0.02687274 662146    150.15818074   2.19010476      cosmos_web 0.926      0.9316 0.926   19        10.66258 6.81015  29.35930335    14.76832071    -0.80000001 5.722094E-6        3.203E-5      4.03E-6        3.11E-6     3.11E-6   2.6E-6   2.514254E-5  1.71341E-5  3.20319E-5  4.0308E-6  2.084E-5    3.937E-5  1.6199E-4   9.0512E-5  11.46774575 23.08421139   2.39372055  2.52030191  1.0                 0.0        2.39372055  2.52030191     false         -99.0        -99.       none         1.62475            13.814246               false    N/A        -99.0   
  159     VLBA_COSMOS_NEP0159 29.791  4.4861  161.9484 150.38287361 2.19412167 2.8E-7      8.0E-7       0.71636701 6.318429E-6 2.960713E-5 7.241461E-6 4.685838 2.960713E-5 6.743661E-6 4.685838 2.960713E-5 24.04667854 23.37589073   0.13029355 760519    150.38286092   2.19408777      vla3       2.4986999  2.4987 -99.0   -99       10.52216 13.25384 705.60532446   180.20135979   -0.77703729 6.948638E-5        7.443E-5      3.06E-6        3.843312E-5 3.84E-5   3.0E-6   5.259766E-5  1.474099E-5 7.44331E-5  3.05919E-6 5.014E-5    3.679E-5  2.6155E-4   9.464E-5   12.84856185 24.44703038   2.41171767  2.87174803  0.39778497          0.22024841 2.41171767  2.87174803     true          12.770002    -99.       none         13.94325           8.142651                false    N/A        -99.0   
  161     VLBA_COSMOS_NEP0161 21.8286 7.4745  163.4944 150.15026861 2.19508556 3.9E-7      9.4E-7       0.80457675 1.085507E-5 4.198E-5    8.34E-6     4.515558 4.198E-5    8.34E-6     4.515558 4.198E-5    23.71453285 23.12712288   0.35650163 662390    150.15019758   2.1950165       vla3       1.64569998 1.6457 -99.0   -99       10.75135 6.60604  168.79977975   56.29992654    -0.61801692 3.968583E-5        4.198E-5      8.34E-6        2.477856E-5 2.48E-5   2.7E-6   3.109288E-5  1.481368E-5 4.1982E-5   8.33751E-6 6.317E-5    3.6466E-5 3.333E-5    7.2141E-5  12.22737188 23.71453197   2.5230261   2.83611432  1.0                 0.0        2.5230261   2.83611432     false         -99.0        -99.       none         1.28366            14.040071               false    N/A        -99.0   
  163     VLBA_COSMOS_NEP0163 21.5234 8.4388  164.4048 150.11022079 2.19393417 4.3E-7      9.8E-7       0.24811675 1.36601E-5  4.039E-5    4.9E-6      5.326902 4.039E-5    4.9E-6      4.583578 4.039E-5    23.46623421 22.99541283   0.05531177 104445    150.11023548   2.19392963      vla3       1.1475     1.1056 1.1475  25        11.14121 12.74917 64.02239109    5.02168615     -0.98203522 3.709095E-5        4.039E-5      4.9E-6         1.754773E-5 1.75E-5   2.4E-6   2.685099E-5  1.584733E-5 4.03928E-5  4.89853E-6 2.547E-5    4.0421E-5 -5.1E-6     9.365E-5   11.80633189 23.46623364   2.35028445  2.53072525  1.0                 0.0        2.35028445  2.53072525     false         -99.0        -99.       none         2.80497            16.119822               false    N/A        -99.0   
  164     VLBA_COSMOS_NEP0164 25.4916 4.9319  162.3058 150.31181331 2.19602778 3.2E-7      8.8E-7       0.82208669 6.400413E-6 2.863224E-5 7.767586E-6 4.473498 2.863224E-5 7.361126E-6 4.473498 2.863224E-5 23.11420822 22.4635601    0.22070673 714808    150.31183307   2.19608582      vla3       1.09       1.1903 1.09    25        10.59266 35.88732 172.71974972   4.81283039     -0.52110312 1.333329E-4        1.7792E-4     2.882E-5       8.963048E-5 9.67E-5   5.3E-6   1.438494E-4  1.723579E-5 2.96919E-10 8.14592E-6 1.4526E-4   3.411E-5  2.6343E-4   7.1435E-5  12.237342   23.90757763   2.33995057  2.50554125  0.16092758          0.07620056 2.33995057  2.50554125     true          12.470002    -99.       none         9.69724            7.963765                false    N/A        -99.0   
  165     VLBA_COSMOS_NEP0165 21.6423 11.2166 168.9423 149.98700163 2.19364306 6.1E-7      1.19E-6      0.88013643 3.797811E-5 3.274E-5    5.86E-6     4.338942 3.274E-5    5.86E-6     4.19203  3.274E-5    22.82445335 22.88890839   0.31443361 58217     149.98701576   2.19372925      cosmos_web 0.63       0.6094 0.63    29        10.65279 7.95239  53.29977678    6.7023547      -1.39720852 2.888856E-5        3.274E-5      5.86E-6        9.96E-6     9.96E-6   2.672E-6 3.248134E-5  1.760427E-5 3.27418E-5  5.85623E-6 4.922E-5    3.3669E-5 -1.03E-5    9.8323E-5  11.72672539 22.82445343   2.91245815  2.96278704  1.0                 0.0        2.91245815  2.96278704     false         -99.0        -99.       none         9.94495            22.865708               false    N/A        -99.0   
  166     VLBA_COSMOS_NEP0166 28.9813 4.5449  162.0817 150.37009998 2.19648583 3.0E-7      8.5E-7       0.80353922 6.24923E-6  2.82349E-5  7.482382E-6 4.518141 2.82349E-5  7.292155E-6 4.518141 2.82349E-5  22.92511368 22.27015305   0.13062367 760220    150.3700966    2.19652196      vla3       0.8944     0.8169 0.8944  56        10.23496 18.07794 160.44311803   8.8750807      -0.55297076 1.022213E-4        1.1515E-4     5.9E-6         6.706748E-5 7.19E-5   4.2E-6   1.454208E-4  1.781125E-5 1.15154E-4  5.90204E-6 1.3222E-4   3.7361E-5 1.5576E-4   9.8741E-5  12.20532109 23.53559114   2.67991615  2.81202595  0.24520107          0.12216872 2.67991615  2.81202595     false         -99.0        -99.       none         13.16944           7.824858                false    N/A        -99.0   
  167     VLBA_COSMOS_NEP0167 21.5027 10.2014 166.7787 150.0364563  2.19847889 5.3E-7      1.1E-6       0.84659576 2.335373E-5 3.07E-5     9.57E-6     4.415501 3.07E-5     9.57E-6     4.390405 3.07E-5     23.78113365 23.66235161   0.35978879 61452     150.03649468   2.1983866       vla3       2.62129998 2.6213 -99.0   -99       10.36446 9.84464  630.9602397    231.29041045   -0.18946242 1.560634E-5        3.07E-5       9.57E-6        1.350798E-5 2.23E-5   2.7E-6   2.20099E-5   1.634651E-5 2.62053E-5  5.27243E-6 8.337E-5    3.4545E-5 1.0685E-4   8.4874E-5  12.80000199 23.78113364   3.02905454  3.63253911  1.0                 0.0        3.02905454  3.63253911     true          12.800002    -99.       none         6.96659            19.996082               false    N/A        -99.0   
  168     VLBA_COSMOS_NEP0168 21.4949 10.1125 166.6225 150.04073447 2.19831056 5.3E-7      1.1E-6       0.74332005 2.226158E-5 3.775E-5    6.03E-6     4.649586 3.775E-5    6.03E-6     4.4136   3.775E-5    24.11621284 23.88685226   0.27769978 61667     150.04067007   2.19835309      vla3       1.82840002 1.8284 -99.0   -99       11.12171 5.8732   138.0008938    48.41031354    -1.38523823 3.340793E-5        3.775E-5      6.03E-6        1.162372E-5 1.16E-5   2.4E-6   5.211181E-5  1.638974E-5 3.77462E-5  6.03169E-6 8.769E-5    3.5272E-5 6.829E-5    7.7966E-5  12.1398819  24.11621352   2.03385458  2.31792761  1.0                 0.0        2.03385458  2.31792761     false         -99.0        -99.       none         6.72256            19.767459               false    N/A        -99.0   
  169     VLBA_COSMOS_NEP0169 26.4447 4.7859  162.2454 150.33175441 2.19880278 2.8E-7      7.9E-7       0.3909699  6.227954E-6 3.194113E-5 7.195815E-6 5.128672 3.07866E-5  6.858826E-6 4.943293 3.194113E-5 23.51239967 22.80239487   0.3595476  716246    150.33176895   2.19890159      vla3       1.5913     1.6741 1.5913  32        10.14281 11.26693 26.26480942    8.58963929     -0.4948971  2.453139E-5        4.131E-5      6.48E-6        1.682343E-5 2.71E-5   2.6E-6   4.672976E-5  1.601634E-5 4.13083E-5  6.48013E-6 4.849E-5    3.5456E-5 1.8779E-4   8.0286E-5  11.41937425 23.62410457   1.80545588  2.02082604  0.77320572          0.6443679  1.80545588  2.02082604     false         -99.0        -99.       none         10.86762           7.57778                 false    N/A        -99.0   
  170     VLBA_COSMOS_NEP0170 21.7889 7.6673  163.603  150.14167001 2.19903306 4.2E-7      9.8E-7       0.78896171 1.126109E-5 3.571E-5    4.6E-6      4.554333 3.571E-5    4.6E-6      4.554333 3.571E-5    23.21625137 22.71504211   0.34006565 662585    150.1416221    2.19911449      cosmos_web 0.849      0.86   0.849   25        10.02387 10.62088 153.44116598   14.44713391    -1.45284901 3.135039E-5        3.571E-5      4.6E-6         1.036E-5    1.036E-5  2.878E-6 5.766118E-10 1.51667E-5  3.57096E-5  4.59877E-6 4.851E-5    3.701E-5  1.5328E-4   7.5959E-5  12.18594189 23.21625205   2.97987603  3.11117703  1.0                 0.0        2.97987603  3.11117703     false         -99.0        -99.       none         1.18477            14.339859               false    N/A        -99.0   
  171     VLBA_COSMOS_NEP0171 29.8561 4.5039  161.7812 150.39212947 2.20031556 2.9E-7      8.3E-7       0.79446208 6.272459E-6 2.848134E-5 7.253227E-6 4.540698 2.82346E-5  6.981012E-6 4.50136  2.848134E-5 22.80388069 22.14675903   0.34731117 761760    150.39207165   2.20039282      vla3       0.7485     0.632  0.7485  25        9.87022  10.93975 70.39663336    6.43495027     -0.75805333 3.325312E-5        3.565E-5      4.99E-6        1.866044E-5 1.869E-5  2.6E-6   3.383766E-5  1.571069E-5 3.56469E-5  4.9865E-6  3.81225E-10 3.7487E-5 2.0798E-4   1.39551E-4 11.84755189 22.90138069   2.95635739  3.05126752  0.79891565          0.69662174 2.95635739  3.05126752     false         -99.0        -99.       none         14.46438           7.958661                false    N/A        -99.0   
  172     VLBA_COSMOS_NEP0172 21.4718 9.8218  166.1527 150.05322    2.19808472 5.2E-7      1.08E-6      0.869048   2.022077E-5 6.474E-5    9.0E-6      4.364027 6.474E-5    9.0E-6      4.328349 6.474E-5    24.05795479 23.55257988   0.30184055 101856    150.05314124   2.19805581      vla3       1.32431    1.3322 1.32431 69        11.16992 8.62799  169.82514732   66.10139081    -1.61932852 5.5869E-5          6.474E-5      9.0E-6         1.626238E-5 1.63E-5   2.5E-6   5.773141E-5  1.588877E-5 6.47434E-5  8.9992E-6  3.838E-5    5.4189E-5 2.8659E-4   1.08418E-4 12.230002   24.05795463   2.18223356  2.38840958  1.0                 0.0        2.18223356  2.38840958     true          12.230002    -99.       none         5.98558            19.082211               false    N/A        -99.0   
  174     VLBA_COSMOS_NEP0174 21.6666 10.9515 168.0667 150.00059995 2.20263778 5.7E-7      1.13E-6      0.24487546 3.219629E-5 2.497E-5    4.42E-6     5.332287 2.497E-5    4.42E-6     4.503787 2.497E-5    23.84654045 23.95692825   0.39371853 60237     150.00063957   2.20253583      vla3       2.4993     2.4993 -99.0   -99       10.71879 5.88691  167.49887378   65.3795604     -0.54468228 2.370494E-5        2.497E-5      4.42E-6        1.565138E-5 1.57E-5   2.4E-6   3.121899E-5  1.740592E-5 2.4968E-5   4.41962E-6 2.802E-5    3.7044E-5 1.6449E-4   9.2628E-5  12.22401189 23.84654062   2.38765746  2.84319891  1.0                 0.0        2.38765746  2.84319891     false         -99.0        -99.       none         9.07338            21.918724               false    N/A        -99.0   
  175     VLBA_COSMOS_NEP0175 22.1224 12.1287 171.3382 149.91352888 2.20084889 6.4E-7      1.21E-6      0.90736324 9.133994E-5 4.513E-5    6.77E-6     4.279022 4.513E-5    6.77E-6     4.279022 4.513E-5    23.00759315 23.31378937   0.24469185 54894     149.91352652   2.20078096      cosmos_web 0.68864    0.6878 0.68864 105       10.68836 5.18351  20.93012827    11.18006852    -1.14833888 4.071685E-5        4.513E-5      6.77E-6        1.697E-5    1.697E-5  3.354E-6 2.634542E-5  1.437374E-5 4.513E-5    6.76653E-6 1.1395E-4   3.6763E-5 1.1246E-4   8.964E-5   11.32077189 23.00759323   2.32336486  2.38079626  1.0                 0.0        2.32336486  2.38079626     false         -99.0        -99.       none         14.28984           26.927544               false    N/A        -99.0   
  176     VLBA_COSMOS_NEP0176 22.9633 5.9926  162.5751 150.22302355 2.20489861 3.7E-7      9.5E-7       0.9364931  7.699762E-6 3.247718E-5 8.652327E-6 4.217946 3.169209E-5 8.132443E-6 4.115983 3.247718E-5 23.47289848 22.84779739   0.14123751 711478    150.22306165   2.20488915      vla3       1.64030004 1.6403 -99.0   -99       10.8546  7.47739  173.90093343   55.77029935    -0.31684001 2.22517E-5         3.419E-5      5.55E-6        1.747798E-5 2.61E-5   2.6E-6   5.132826E-5  1.646198E-5 3.41856E-5  5.54692E-6 1.333E-5    3.5069E-5 1.3262E-4   7.7602E-5  12.24030191 23.49521931   2.7552688   3.09587244  0.94990295          1.30018786 2.7552688   3.09587244     false         -99.0        -99.       none         4.35538            10.255519               false    N/A        -99.0   
  177     VLBA_COSMOS_NEP0177 22.1917 6.9514  163.03   150.17285198 2.20618778 3.9E-7      9.5E-7       0.86606598 9.38873E-6  4.103718E-5 1.053344E-5 4.370899 4.103718E-5 1.045544E-5 4.370899 4.103718E-5 24.37417984 23.73361015   0.18040408 665287    150.17281038   2.20621576      vla3       2.52189994 2.5219 -99.0   -99       10.67322 3.35171  118.40004415   35.32531317    -1.10006405 3.715245E-5        4.109E-5      4.46E-6        1.606474E-5 1.61E-5   2.4E-6   3.175256E-5  1.607278E-5 4.10915E-5  4.45794E-6 2.884E-5    3.5728E-5 3.137E-5    7.424E-5   12.07335186 24.37473921   1.70879885  2.03752284  0.99871463          2.89097315 1.70879885  2.03752284     true          12.000002    -99.       none         1.42054            12.542549               false    N/A        -99.0   
  178     VLBA_COSMOS_NEP0178 21.6371 8.4833  164.2685 150.10738693 2.20641694 4.0E-7      9.2E-7       0.3898088  1.349906E-5 3.724E-5    6.4E-6      5.130254 3.724E-5    6.4E-6      5.130254 3.724E-5    23.6361084  23.19540215   0.31353423 661808    150.1073673    2.20633209      cosmos_web 1.1575     0.9869 1.1575  25        10.31686 7.05235  128.58546804   22.16025082    -1.56849728 3.235524E-5        3.724E-5      6.4E-6         9.79E-6     9.79E-6   2.656E-6 1.247254E-5  1.477213E-5 3.72381E-5  6.40258E-6 2.412E-5    4.008E-5  1.3426E-4   9.3892E-5  12.10919189 23.63610917   2.48326891  2.6764814   1.0                 0.0        2.48326891  2.6764814      false         -99.0        -99.       none         2.70353            15.926861               false    N/A        -99.0   
  179     VLBA_COSMOS_NEP0179 21.9834 7.3327  163.2867 150.15552199 2.20549222 4.0E-7      9.6E-7       0.86081952 1.026264E-5 2.863E-5    4.89E-6     4.382921 2.863E-5    4.89E-6     4.382921 2.863E-5    22.93691826 22.4913559    0.39343155 664285    150.15542629   2.20543932      cosmos_web 0.776      0.7912 0.776   41        10.26557 11.25512 39.44824763    3.5049113      -1.13466865 2.585803E-5        2.863E-5      4.89E-6        1.089E-5    1.089E-5  2.841E-6 2.446338E-5  1.476552E-5 2.86256E-5  4.89238E-6 1.076E-5    3.6118E-5 3.61092E-10 7.7981E-5  11.59602772 22.93691873   2.66929518  2.76386612  1.0                 0.0        2.66929518  2.76386612     false         -99.0        -99.       none         0.69703            13.437019               false    N/A        -99.0   
  180     VLBA_COSMOS_NEP0180 24.0396 5.3099  162.3432 150.26941136 2.20732361 2.9E-7      7.9E-7       0.43443015 6.677987E-6 3.375039E-5 7.5045E-6   5.053976 3.375039E-5 7.251739E-6 5.053976 3.375039E-5 23.01428223 22.31064796   0.38316    714116    150.26942038   2.20721756      vla3       0.8493     0.8695 0.8493  56        10.90576 10.54309 59.0508152     5.600903       -0.78668931 4.049944E-5        5.869E-5      1.032E-5       2.223618E-5 3.19E-5   2.8E-6   5.810045E-5  1.571382E-5 4.22547E-6  5.33796E-6 1.0278E-4   3.4432E-5 1.4537E-4   7.278E-5   11.7712259  23.25456674   2.52684535  2.63827288  0.57506196          0.37167439 2.52684535  2.63827288     false         -99.0        -99.       none         7.10041            8.379724                false    N/A        -99.0   
