# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_counterpart zbest      zphot  zspec      zspec_ref Mstar    SNR_IR   SFR_IR        eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR       q_IR_z0    flux_ratio_vlba_vla delta_q_IR q_IR_corr  q_IR_z0_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  280     VLBA_COSMOS_NEP0280 22.7722 8.8269  163.1425 150.07701718 2.303175   5.1E-7      1.11E-6      0.91564548 1.428474E-5 6.086987E-5 1.68728E-5  4.261183 6.086987E-5 1.619435E-5 4.261183 6.086987E-5 24.13531303 23.50578308   0.09114931 660091    150.07701892   2.30316014      cosmosweb       2.0189     2.0189 -99.0      -99       9.62676  5.8407   342.69825261  68.49965073    -0.75       2.993172E-6        2.993172E-6   4.787303E-6    1.69E-6     1.69E-6   2.703E-6 7.930037E-6  1.85407E-5  2.56942E-5  4.86451E-6 1.015E-5    3.4887E-5 5.066E-5    1.01636E-4 12.53491189 22.82704165   3.71805644 4.55229186 20.33624555         0.0        3.71805644 4.55229186   false         -99.0        -99.       none         6.85533            16.129986               false    N/A        -99.0   
  281     VLBA_COSMOS_NEP0281 22.7205 9.2706  163.5108 150.05898857 2.30111083 4.6E-7      1.0E-6       0.69671071 1.635776E-5 7.703497E-5 1.847556E-5 4.709384 7.633749E-5 1.703062E-5 4.666745 7.703497E-5 23.21134377 22.53837967   0.20552316 660464    150.0589847    2.30107274      cosmos2020      0.732      0.7031 0.732      8         9.96     5.62261  13.33         2.37078        -0.75       6.004054E-6        6.004054E-6   5.653375E-6    3.39E-6     3.39E-6   3.192E-6 1.160914E-5  1.789861E-5 4.10683E-5  6.15476E-6 3.81225E-10 3.4909E-5 6.646E-5    8.2689E-5  11.12483189 22.10310059   3.03191749 3.35291275 12.83049187         0.0        3.03191749 3.35291275   false         -99.0        -99.       none         7.5169             17.217508               false    N/A        -99.0   
  282     VLBA_COSMOS_NEP0282 23.4897 6.5557  162.0942 150.17751159 2.30513861 3.7E-7      9.2E-7       0.78744024 7.982704E-6 3.638596E-5 9.201607E-6 4.5581   3.638596E-5 8.732594E-6 4.5581   3.638596E-5 24.2561512  23.59736824   0.12546425 661912    150.17749165   2.30511002      cosmosweb       2.2985     2.2985 -99.0      -99       10.59229 6.0428   68.03962166   38.72978464    -1.16751805 3.454382E-5        3.4548E-5     5.843214E-6    1.418828E-5 1.419E-5  2.4E-6   3.954642E-5  1.738397E-5 3.83584E-5  3.0936E-6  4.056E-5    3.4596E-5 1.2699E-4   7.3154E-5  11.83276189 24.2336411    1.60930699 2.00263028 1.05320017          0.0        1.60930699 2.00263028   false         -99.0        -99.       none         5.55541            10.119286               false    N/A        -99.0   
  283     VLBA_COSMOS_NEP0283 22.7992 8.9717  163.2165 150.07066029 2.305095   4.9E-7      1.08E-6      0.86800539 1.498843E-5 6.544593E-5 1.741745E-5 4.36643  6.544593E-5 1.668905E-5 4.36643  6.544593E-5 24.65441513 24.01428986   0.22125194 662329    150.07063376   2.30515045      vla3            2.9387     3.1921 2.9387     23        10.45    7.15675  327.4         63.01          -0.95242992 2.752946E-5        2.748524E-5   4.959742E-6    1.33214E-5  1.33E-5   2.4E-6   2.129467E-5  1.65928E-5  2.99341E-5  3.63792E-6 6.642E-5    3.6496E-5 1.1069E-4   6.9201E-5  12.51508189 24.27763224   2.24763585 2.88936122 2.38113049          0.0        2.24763585 2.88936122   true          12.440002    -99.       none         7.2003             16.504746               false    N/A        -99.0   
  284     VLBA_COSMOS_NEP0284 26.354  4.5365  161.782  150.37005659 2.3056675  2.9E-7      8.1E-7       0.47446761 5.193003E-6 2.591054E-5 6.210413E-6 4.98951  2.618514E-5 6.268812E-6 5.042388 2.591054E-5 24.01265907 23.3146019    0.36990147 662536    150.37007887   2.30556719      cosmosweb       2.5375     2.5375 -99.0      -99       10.64586 20.37971 780.10289573  217.50080736   -0.79295911 4.159674E-5        5.636569E-5   4.941148E-6    2.272978E-5 3.08E-5   2.7E-6   4.760358E-5  1.69801E-5  6.05167E-5  1.12495E-5 1.494E-4    4.0204E-5 1.2277E-4   1.10164E-4 12.89215189 24.35019749   2.55214059 3.21686218 0.45968648          0.26735416 2.55214059 3.21686218   false         -99.0        -99.       none         14.17294           1.867016                false    N/A        -99.0   
  285     VLBA_COSMOS_NEP0285 22.9806 11.1513 165.4043 149.96943477 2.30823111 5.7E-7      1.13E-6      0.87507647 3.700992E-5 1.610028E-4 4.159134E-5 4.350261 1.610028E-4 3.913023E-5 4.350261 1.610028E-4 24.05537605 23.41686058   0.32859801 664438    149.96937706   2.30830187      cosmosweb       1.3503     1.3503 -99.0      -99       10.65855 6.96665  119.90074732  25.45015863    -0.48195896 2.291587E-5        3.869545E-5   3.754037E-6    1.587125E-5 2.68E-5   2.6E-6   3.574334E-5  1.666683E-5 4.04033E-5  7.77061E-6 3.822E-5    3.4418E-5 1.98E-6     1.12527E-4 12.07882189 23.43620174   2.65280634 3.10241469 4.16076825          0.0        2.65280634 3.10241469   false         -99.0        -99.       none         12.22751           22.556071               false    N/A        -99.0   
  286     VLBA_COSMOS_NEP0286 23.8965 6.0243  161.9744 150.20647306 2.3085625  3.6E-7      9.2E-7       0.87142467 7.099814E-6 3.09449E-5  8.141953E-6 4.358551 3.09449E-5  7.632645E-6 4.358551 3.09449E-5  22.98190308 22.34255981   0.27684765 664733    150.20642203   2.30850493      vla3            0.8872     0.9125 0.8872     2         10.45    15.497   58.19         3.75492        -0.6432729  4.986384E-5        4.979879E-5   4.571692E-6    3.053984E-5 3.05E-5   2.8E-6   4.470346E-5  1.53281E-5  5.27538E-5  1.12703E-5 5.121E-5    3.4646E-5 2.8287E-4   8.0585E-5  11.76485189 23.18853204   2.58650605 2.90567272 0.62139862          0.42181781 2.58650605 2.90567272   false         -99.0        -99.       none         6.44182            8.37672                 false    N/A        -99.0   
  287     VLBA_COSMOS_NEP0287 22.8439 9.9209  163.9641 150.0295719  2.30746139 5.3E-7      1.1E-6       0.78253436 2.049014E-5 9.36444E-5  2.381335E-5 4.570217 9.107857E-5 2.287017E-5 4.444994 9.36444E-5  23.25627518 22.59633827   0.27524043 665596    150.02949981   2.30743575      vla3            0.726      0.7416 0.726      8         10.92    8.11523  43.39         5.34674        -0.61719866 2.948666E-5        7.875056E-5   5.28205E-6     1.842201E-5 4.92E-5   3.3E-6   7.875056E-5  1.846365E-5 8.6995E-5   4.144E-6   1.4373E-4   3.3608E-5 3.1997E-4   1.08138E-4 11.63739189 23.18104681   2.46653127 2.72593428 1.18912673          0.0        2.46653127 2.72593428   false         -99.0        -99.       none         9.1232             18.950436               false    N/A        -99.0   
  288     VLBA_COSMOS_NEP0288 23.0629 8.0959  162.573  150.10535326 2.31285528 4.4E-7      1.01E-6      0.83428067 1.179301E-5 5.241471E-5 1.350476E-5 4.444559 5.241471E-5 1.340249E-5 4.444559 5.241471E-5 24.1863327  23.53850365   0.11810791 667102    150.10537766   2.31283333      cosmosweb       2.3774     2.3774 -99.0      -99       10.69698 19.03559 894.00899822  258.60260284   -0.6648051  5.761834E-5        5.759376E-5   4.813312E-6    3.471481E-5 3.47E-5   2.9E-6   5.759376E-5  1.636869E-5 6.86902E-5  4.37269E-6 3.623E-5    3.59E-5   3.4614E-4   8.8744E-5  12.95134189 24.22725505   2.73427303 3.4173119  0.91007626          1.04612563 2.73427303 3.4173119    false         -99.0        -99.       none         6.41205            14.394616               false    N/A        -99.0   
  289     VLBA_COSMOS_NEP0289 23.005  9.7089  163.5855 150.03638629 2.3172875  5.5E-7      1.16E-6      0.89745831 1.937262E-5 8.33213E-5  2.26874E-5  4.300982 8.127171E-5 2.222257E-5 4.195183 8.33213E-5  24.2290535  23.59548759   0.35551016 667343    150.03648963   2.31719652      cosmosweb       1.4626     0.8861 1.4626     100       10.81275 20.1574  93.34087978   13.59012809    -1.4643866  5.385185E-5        5.385185E-5   1.023002E-5    1.764E-5    1.764E-5  3.351E-6 4.228829E-5  1.75812E-5  6.14033E-5  1.08224E-5 7.073E-5    3.4798E-5 2.13E-4     1.16596E-4 11.97007189 24.03949895   1.94075913 2.28917901 1.54723201          0.0        1.94075913 2.28917901   true          12.460002    -99.       none         9.16814            18.515715               false    N/A        -99.0   
  290     VLBA_COSMOS_NEP0290 23.091  11.4218 165.7155 149.95186936 2.31296417 5.5E-7      1.09E-6      0.70162255 4.499555E-5 2.116475E-4 5.191278E-5 4.703744 2.116475E-4 4.89304E-5  4.703744 2.116475E-4 24.20846176 23.53601837   0.29847909 667387    149.95193162   2.31301898      cosmosweb       1.2227     1.2227 -99.0      -99       10.79559 6.25637  75.55998969   25.40999653    -0.85210673 2.484708E-5        3.828878E-5   4.786098E-6    1.297878E-5 2.0E-5    2.5E-6   3.494109E-5  1.662808E-5 4.1327E-5   3.95721E-6 6.837E-5    3.6995E-5 1.457E-4    1.17298E-4 11.87829189 23.46591982   2.42255826 2.80431645 5.52766494          0.0        2.42255826 2.80431645   false         -99.0        -99.       none         13.28669           23.588985               false    N/A        -99.0   
  291     VLBA_COSMOS_NEP0291 23.2469 7.5031  162.3018 150.13072276 2.31399167 4.0E-7      9.7E-7       0.79506433 1.010062E-5 4.58488E-5  1.153317E-5 4.539205 4.58488E-5  1.096089E-5 4.539205 4.58488E-5  24.62338257 23.96640205   0.38471688 667591    150.13069088   2.31407905      cosmosweb       3.7931     3.7931 -99.0      -99       10.35072 13.77493 210.3012674   69.75042036    -0.75       1.126424E-5        1.126424E-5   5.086621E-6    6.36E-6     6.36E-6   2.872E-6 1.819563E-5  1.540582E-5 2.32229E-5  4.14566E-6 3.81225E-10 3.6612E-5 3.61092E-10 8.8374E-5  12.32284189 24.01375643   2.31927165 3.09064294 4.07029589          0.0        2.31927165 3.09064294   false         -99.0        -99.       none         5.99604            12.87654                false    N/A        -99.0   
  292     VLBA_COSMOS_NEP0292 23.8239 6.216   161.9842 150.19474384 2.31181417 3.5E-7      9.0E-7       0.80806583 7.427262E-6 3.347373E-5 8.35726E-6  4.506873 3.347373E-5 7.892432E-6 4.506873 3.347373E-5 22.93647766 22.28260231   0.21178042 667662    150.1947333    2.31175629      vla3            0.892      0.8952 0.892      8         10.31    20.00038 47.76         2.38795        -0.33658984 1.705661E-5        4.237897E-5   3.61882E-6     1.319726E-5 3.279E-5  2.8E-6   5.456405E-5  1.876616E-5 4.36767E-5  6.47625E-6 5.765E-5    3.5449E-5 1.2708E-4   8.7209E-5  11.67906189 23.03892413   2.65032395 2.97875154 0.78986645          0.67750461 2.65032395 2.97875154   false         -99.0        -99.       none         6.29399            9.05305                 false    N/A        -99.0   
  293     VLBA_COSMOS_NEP0293 24.1575 5.8426  161.9155 150.21650049 2.31505583 3.4E-7      8.9E-7       0.77308875 6.77793E-6  3.113448E-5 7.898509E-6 4.593509 3.113448E-5 7.367549E-6 4.593509 3.113448E-5 23.36716652 22.7050209    0.2161592  668503    150.21653595   2.31510431      cosmosweb       1.7309     1.7309 -99.0      -99       9.5      7.14459  113.00089676  30.9102453     -0.00774144 1.321892E-5        2.755208E-5   2.715977E-6    1.314116E-5 2.739E-5  2.7E-6   3.061218E-5  1.67496E-5  2.75712E-5  3.44441E-6 9.06E-6     3.5339E-5 3.61092E-10 1.07745E-4 12.05308189 23.31407897   2.74918911 3.30476926 1.13002298          0.0        2.74918911 3.30476926   false         -99.0        -99.       none         7.09669            7.736164                false    N/A        -99.0   
  294     VLBA_COSMOS_NEP0294 24.0063 5.9546  161.9471 150.21012994 2.31173194 3.7E-7      9.5E-7       0.90252227 6.980645E-6 2.994526E-5 8.123019E-6 4.289755 3.093047E-5 8.1652E-6   4.43089  2.994526E-5 22.82235909 22.18992615   0.32045096 668738    150.21014265   2.31164384      vla3            0.748      0.7104 0.748      8         10.77    74.07523 141.1         1.90482        -0.74730043 1.748004E-4        2.209334E-4   1.184203E-5    9.88988E-5  1.25E-4   6.7E-6   2.209334E-4  1.927173E-5 -99.0       1.0E7      4.1014E-4   3.349E-5  5.0465E-4   7.7358E-5  12.14953189 23.69029261   2.46942548 2.73547319 0.13553974          0.06325497 2.46942548 2.73547319   true          12.360002    -99.       none         6.72096            8.134307                false    N/A        -99.0   
  295     VLBA_COSMOS_NEP0295 23.0956 11.1064 165.1486 149.96944465 2.3157075  5.8E-7      1.15E-6      0.51834536 3.685766E-5 1.815314E-4 4.070749E-5 4.925199 1.547562E-4 3.837464E-5 4.198751 1.815314E-4 25.06837463 24.37595177   0.3927298  669034    149.96951761   2.31562634      cosmosweb       2.8926     2.8926 -99.0      -99       10.7685  7.49466  391.79770704  155.0990923    -0.93073302 3.361613E-5        3.353901E-5   4.878402E-6    1.653794E-5 1.65E-5   2.4E-6   3.044429E-5  1.558547E-5 3.64563E-5  4.44258E-6 5.646E-5    3.514E-5  2.2006E-4   1.01502E-4 12.59306189 24.33497385   2.26827423 2.90960921 5.41254323          0.0        2.26827423 2.90960921   false         -99.0        -99.       none         12.42631           22.532222               false    N/A        -99.0   
  296     VLBA_COSMOS_NEP0296 23.0516 8.5951  162.7946 150.08353805 2.31688472 4.4E-7      1.0E-6       0.5496124  1.352736E-5 6.604984E-5 1.635046E-5 4.882685 6.604984E-5 1.563093E-5 4.882685 6.604984E-5 23.90115738 23.21249771   0.17026937 669814    150.08349697   2.31686123      cosmosweb       1.6882     1.6882 -99.0      -99       9.58911  5.88977  107.10059659  35.63019847    -0.53692252 2.867288E-5        2.860693E-5   3.914633E-6    1.90438E-5  1.9E-5    2.6E-6   4.406461E-5  1.698928E-5 3.0017E-5   4.06818E-6 2.436E-5    3.67E-5   4.711E-5    1.0039E-4  12.02979189 23.53775663   2.50222146 2.99922002 2.30887532          0.0        2.50222146 2.99922002   false         -99.0        -99.       none         7.27543            15.69774                false    N/A        -99.0   
  297     VLBA_COSMOS_NEP0297 23.2915 7.5224  162.2868 150.12917126 2.31631861 4.2E-7      1.0E-6       0.87857044 1.021482E-5 4.435728E-5 1.14592E-5  4.342445 5.035588E-5 1.171548E-5 4.92969  4.435728E-5 24.22227669 23.58454323   0.13460453 670259    150.12920789   2.31631097      cosmosweb       3.7953     3.7953 -99.0      -99       10.0     8.97366  101.49902957  19.66981194    -0.18113566 2.142944E-5        4.098481E-5   3.329298E-6    1.866621E-5 3.57E-5   2.9E-6   4.525394E-5  1.509122E-5 4.16555E-5  3.6725E-6  3.698E-5    3.6803E-5 1.4687E-4   8.7485E-5  12.00646189 24.18793481   1.82871328 2.43713365 1.08228591          0.0        1.82871328 2.43713365   false         -99.0        -99.       none         6.15637            12.954742               false    N/A        -99.0   
  298     VLBA_COSMOS_NEP0298 23.1635 11.4833 165.7146 149.94667026 2.31712944 5.6E-7      1.11E-6      0.69952488 4.791867E-5 2.255126E-4 5.621715E-5 4.706152 2.255126E-4 5.328118E-5 4.706152 2.255126E-4 24.02176666 23.34910011   0.20421163 671274    149.9466856    2.31718406      cosmosweb       0.9803     0.9803 -99.0      -99       9.75     14.59694 39.58967076   19.34983908    -0.90519331 4.264749E-5        5.980453E-5   5.382408E-6    2.139344E-5 3.0E-5    2.7E-6   5.980453E-5  1.746494E-5 5.47993E-5  3.65345E-6 7.363E-5    3.5615E-5 1.6752E-4   7.439E-5   11.59758189 23.44532983   2.16243825 2.4508032  3.77082756          0.0        2.16243825 2.4508032    false         -99.0        -99.       none         13.68228           23.899338               false    N/A        -99.0   
  299     VLBA_COSMOS_NEP0299 24.9813 5.0838  161.8521 150.27118585 2.31831389 3.1E-7      8.4E-7       0.7415719  5.740832E-6 2.670599E-5 6.730143E-6 4.651937 2.670599E-5 6.393476E-6 4.651937 2.670599E-5 23.53203773 22.86440468   0.27245668 671444    150.27114838   2.31837966      cosmosweb       1.2143     1.18   1.2143     100       10.80188 15.68046 101.40091876  36.14032745    -1.51758538 5.478667E-5        5.468131E-5   7.312036E-6    1.723314E-5 1.72E-5   2.3E-6   5.468131E-5  1.664499E-5 4.09802E-5  3.83864E-6 6.711E-5    3.631E-5  7.26E-5     1.15192E-4 12.00604189 23.84326867   2.17295941 2.5136403  0.48839333          0.2910638  2.17295941 2.5136403    false         -99.0        -99.       none         9.43725            4.45841                 false    N/A        -99.0   
  300     VLBA_COSMOS_NEP0300 23.7227 6.5837  162.0088 150.17370525 2.31836861 3.8E-7      9.5E-7       0.85888964 8.079523E-6 3.54471E-5  9.232653E-6 4.387277 3.54471E-5  8.836419E-6 4.387277 3.54471E-5  23.21199417 22.56979942   0.24025928 671565    150.17377204   2.31836805      cosmosweb       1.0046     1.0046 -99.0      -99       10.19999 5.48982  35.57966789   14.34986606    -0.79934174 2.404439E-5        2.407223E-5   4.413549E-6    1.307486E-5 1.309E-5  2.4E-6   1.179718E-5  1.553272E-5 2.58598E-5  5.16822E-6 3.305E-5    3.5222E-5 6.936E-5    8.791E-5   11.55120189 23.0439299    2.51745819 2.85954817 1.47253093          0.0        2.51745819 2.85954817   false         -99.0        -99.       none         6.26894            10.290043               false    N/A        -99.0   
  301     VLBA_COSMOS_NEP0301 23.1889 8.2151  162.5385 150.0985182  2.32091917 4.9E-7      1.11E-6      0.80256581 1.238739E-5 5.5998E-5   1.420065E-5 4.520564 4.982125E-5 1.372263E-5 4.021932 5.5998E-5   24.61037636 23.95518303   0.21195677 671936    150.09852713   2.32086097      cosmosweb       5.4737     5.4737 -99.0      -99       10.86572 4.86508  463.89734826  95.35255494    -0.20408897 2.774765E-5        2.780539E-5   3.154393E-6    2.375058E-5 2.38E-5   2.7E-6   3.673746E-5  1.716501E-5 2.83186E-5  7.88313E-6 2.03E-5     3.583E-5  5.387E-5    1.03609E-4 12.66642189 24.30633201   2.37027607 3.3374283  2.01392579          0.0        2.37027607 3.3374283    true          12.550002    -99.       none         7.02112            14.784995               false    N/A        -99.0   
  302     VLBA_COSMOS_NEP0302 23.0912 10.1387 163.9029 150.0163422  2.32092861 5.3E-7      1.1E-6       0.9354468  2.277691E-5 9.612093E-5 2.492735E-5 4.220103 9.612093E-5 2.45627E-5  4.220103 9.612093E-5 24.23851204 23.61318779   0.14093114 672025    150.01637926   2.32094131      cosmosweb       2.4665     2.4665 -99.0      -99       10.61257 4.21259  141.19908747  33.51838338    -0.20875212 1.46961E-5         2.473876E-5   2.931133E-6    1.253449E-5 2.11E-5   2.5E-6   3.999318E-5  1.722078E-5 2.52059E-5  3.48924E-6 3.81225E-10 3.7406E-5 3.61092E-10 1.43499E-4 12.14983189 23.64907175   2.51094634 3.15320397 3.88543787          0.0        2.51094634 3.15320397   true          12.490002    -99.       none         10.24326           19.719032               false    N/A        -99.0   
  303     VLBA_COSMOS_NEP0303 23.2799 7.826   162.3613 150.11511387 2.32127889 4.1E-7      9.6E-7       0.70558977 1.109907E-5 5.215663E-5 1.256298E-5 4.699189 5.132752E-5 1.169151E-5 4.624488 5.215663E-5 23.74562645 23.07360458   0.08006673 672241    150.11510123   2.32126058      cosmosweb       1.6566     1.6566 -99.0      -99       10.28055 13.35607 206.70067269  100.20032609   -0.45410634 4.608473E-5        5.285202E-5   4.099247E-6    3.26025E-5  3.739E-5  2.9E-6   5.285202E-5  1.626878E-5 5.16566E-5  3.48041E-6 6.385E-5    3.6636E-5 3.61092E-10 9.7477E-5  12.31534189 23.75137894   2.57414914 3.07875704 0.98684273          1.88083405 2.57414914 3.07875704   false         -99.0        -99.       none         6.66197            13.797907               false    N/A        -99.0   
